_id,aha1,aha2,aha3,beforeBreakMovesets[0][0],beforeBreakMovesets[1][0],beforeBreakMovesets[2][0],beforeBreakMovesets[3][0],beforeBreakMovesets[4][0],beforeBreakMovesets[5][0],beforeBreakMovesets[6][0],beforeBreakMovesets[7][0],beforeBreakMovesets[8][0],beforeBreakMovesets[9][0],beforeBreakMovesets[10][0],beforeBreakMovesets[11][0],beforeBreakMovesets[12][0],beforeBreakMovesets[13][0],beforeBreakMovesets[14][0],beforeBreakMovesets[15][0],beforeBreakMovesets[16][0],beforeBreakMovesets[17][0],beforeBreakMovesets[18][0],beforeBreakMovesets[19][0],beforeBreakMovesets[20][0],beforeBreakMovesets[21][0],beforeBreakMovesets[22][0],beforeBreakMovesets[23][0],beforeBreakMovesets[24][0],beforeBreakMovesets[25][0],beforeBreakMovesets[26][0],beforeBreakMovesets[27][0],beforeBreakMovesets[28][0],beforeBreakMovesets[29][0],beforeBreakMovesets[30][0],beforeBreakMovesets[31][0],beforeBreakMovesets[32][0],beforeBreakMovesets[33][0],beforeBreakMovesets[34][0],beforeBreakMovesets[35][0],beforeBreakMovesets[36][0],beforeBreakMovesets[37][0],beforeBreakMovesets[38][0],beforeBreakMovesets[39][0],beforeBreakMovesets[40][0],beforeBreakMovesets[41][0],beforeBreakMovesets[42][0],beforeBreakMovesets[43][0],beforeBreakMovesets[44][0],beforeBreakMovesets[45][0],beforeBreakMovesets[46][0],beforeBreakMovesets[47][0],beforeBreakMovesets[48][0],beforeBreakMovesets[49][0],beforeBreakMovesets[50][0],beforeBreakMovesets[51][0],beforeBreakMovesets[52][0],beforeBreakMovesets[53][0],beforeBreakMovesets[54][0],beforeBreakMovesets[55][0],beforeBreakMovesets[56][0],beforeBreakMovesets[57][0],beforeBreakMovesets[58][0],completedEarly,completedLevel,condition,correctValue,difficultyValue,durationAfterBreak,durationBeforeBreak,durationBreak,durationToBeatGame,idleTime,incorrectValue,levelNumber,nm1,nm2,nm3,playerId,prolificPID,r1b,r2b,r3b,scrollCount,sessionID,stuckValue,studyID,afterBreakMovesets[0][0],afterBreakMovesets[1][0],afterBreakMovesets[2][0],afterBreakMovesets[3][0],afterBreakMovesets[4][0],afterBreakMovesets[5][0],afterBreakMovesets[6][0],afterBreakMovesets[7][0],afterBreakMovesets[8][0],afterBreakMovesets[9][0],afterBreakMovesets[10][0],afterBreakMovesets[11][0],afterBreakMovesets[12][0],afterBreakMovesets[13][0],afterBreakMovesets[14][0],afterBreakMovesets[15][0],afterBreakMovesets[16][0],afterBreakMovesets[17][0],afterBreakMovesets[18][0],afterBreakMovesets[19][0],afterBreakMovesets[20][0],afterBreakMovesets[21][0],afterBreakMovesets[22][0],afterBreakMovesets[23][0],afterBreakMovesets[24][0],afterBreakMovesets[25][0],afterBreakMovesets[26][0],afterBreakMovesets[27][0],afterBreakMovesets[28][0],afterBreakMovesets[29][0],afterBreakMovesets[30][0],afterBreakMovesets[31][0],e1,e2,e3,f1,f2,f3,mw1,mw2,mw3,pw,r1,r2,r3,ra
6605e5dc1b35cda2746f5daa,5,7,6,rrdl,drrulrd,drurrdlluluurddrd,rlddruudluuu,drlu,r,r,druu,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,73.47,42,,8,,,,1711662262788105342,5b20c0474c72120001f25d90,,,,,6605e48b71e54d3223da0746,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e6141b35cda2746f5db7,1,1,1,drr,rlddruu,rrdldluuurddr,rlddruuud,drruldluurdr,druu,drurrdlldluuudruldddr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,19,7,123.66,136.25,243.33,503.24,131,0,8,1,1,1,1711662084180101183,5bb6dabb1795ab0001c77aa0,3,2,4,,6605e3fad082e8766d72adec,7,65f423754adf51958397327d,rlddrur,druudrrdlldluuurd,rrdldluuudrr,rr,drruldluuddrrur,rrdldluuurdr,rrdl,rrdl,rrdldluuurdrd,rrdldluuur,drruldluudrrr,rrdldluuudrrd,rrdldluuu,rdlurrdl,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,6,5,6,6,3,2,4,2
6605e6571b35cda2746f5dc8,2,5,3,druluurdddlurrrdllu,drurrdlldluuudr,rlddruudrrulldluudr,rldrlurrl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,125.71,124.95,279.29,529.94,155,,8,4,3,3,1711661921818867734,60fcdfac81bec43078236e55,3,3,3,15,6605e13339c062e9672d224a,6,65f423754adf51958397327d,drluurddurrdll,drruldluurdrd,rrdldluuur,drurrdlldlu,dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,6,6,4,2,2,4,1,3,3,3,5
6605e6601b35cda2746f5dca,5,6,6,rlddruuu,drlurr,drr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,18,4,161.07,121.30,290.15,572.52,211,0,8,5,6,5,171166182256968792,652e8b28a8cbaf32300b45fd,4,4,3,,6605e2b0a321c3dea735a38b,4,65f423754adf51958397327d,rlddruudrrulldluudr,drr,rlddruudrrulldluudrul,rdrrulldrr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,5,4,4,5,5,5,2,3,2,3,2
6605e6c71b35cda2746f5ddd,6,6,4,rlddruudrrulldluu,dr,rlddruu,druudrrdlldluuur,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,144.46,88,,8,,,,1711661673185526367,5fadd628cd4e9e1c42dab969,,,,,6605e25aa4614f9e5833fa9a,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e6e71b35cda2746f5de7,2,4,3,druuldrrrdlulluu,drruldluurddrur,rdrrulldluurddld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,5,136.09,147.84,62.35,346.28,232,,8,,,,1711661834719588754,5d4c7acd2799110019400b6a,3,4,5,,6605e2fd3bedd4cd34f3d2d7,6,65f423754adf51958397327d,rlddruudrrulldluudru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7081b35cda2746f5df4,5,6,6,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,52.15,36,,8,,,,1711662015529761028,6533d3cadd5bf086329a10d4,,,,,6605e39c44af28cc3bb99caf,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7101b35cda2746f5df8,6,6,6,drruldluu,rdrrulldluu,drurrdlldluuudrul,drruldluudrrd,rd,rrdldluuu,rrdldluuu,drurrdlldluuu,rdr,drruldluu,rrdldluuurdr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,17,7,120.97,135.91,258.24,515.12,159,0,8,6,6,6,171166180359678362,5adf3828dee8590001b05860,4,4,4,,6605e29344af28cc3bb99c60,7,65f423754adf51958397327d,rrdldluuud,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuurdrdr,drruldluurdr,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuudrr,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuuru,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuu,rrdldluuu,rdrrulldluur,drruldluu,rrdldluuu,,,,,,2,5,6,5,5,5,5,5,5,5,3,3,3,5
6605e7161b35cda2746f5dfb,6,6,4,rd,rlddruur,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,71.16,52,,8,,,,1711661889130150634,65c273252f46c0f1081a4d8d,,,,,6605e32eb46f9601bd2de888,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7191b35cda2746f5dff,6,7,7,rlddrur,dr,rrdldluuudrdr,rdrrulldluu,drluurddr,ddr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,131.35,180.01,35.48,346.84,245,,8,,,,1711662141321713172,65ec32b540cb115908f6c15e,5,5,5,,6605e43294c22175e5fc95d9,5,65f423754adf51958397327d,dr,drurrdlldluuudru,rdrrulldluuddr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7231b35cda2746f5e04,6,7,7,dru,drl,rldr,dr,rl,drurrdlldlur,drurrdlluluurdldrddluuudrdrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,105.68,61,,8,,,,1711662511038363014,6333dafae0a6b172dd2bd2af,,,,,6605e5a6ec81b4ef81ebcacf,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e73e1b35cda2746f5e0c,6,6,6,drr,rlddruur,drlur,rd,rlddruudrrulldluu,rr,rlddruudrrulldlurud,rr,rr,rldru,rlddruudrrulldluu,rrdl,rr,dr,drurrdlluluurdd,rd,rldr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,20,6,52.28,122.49,239.55,414.32,100,0,8,6,6,6,1711662312455513698,5ff39ec71d6cb49c6c906727,4,4,4,,6605e4df86a4c826cfb7ae22,5,65f423754adf51958397327d,rlddruudrrulldl,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,4,4,5,4,5,5,5,6,4,4,4,6
6605e75f1b35cda2746f5e17,5,6,6,rlddruudrrulldluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,5,71.35,120.71,27.02,219.08,160,,8,,,,171166189584941747,6475d02dd3c77e5a73e63ad7,4,4,5,,6605e31e765d68d34a3e9c04,4,65f423754adf51958397327d,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7731b35cda2746f5e1c,5,6,6,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,47.62,28,,8,,,,1711662708288626619,646cfc663c6a71e2ab992704,,,,,6605e5ce44af28cc3bb99d28,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7961b35cda2746f5e27,4,5,5,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,25.80,15,,8,,,,1711662560469546109,627f448165ed9095fd43cfd1,,,,,6605e3b93bedd4cd34f3d300,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7a21b35cda2746f5e2b,4,5,5,r,rrdldluuurddr,drurrdlluluurdldrddluuurddrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,62.23,37,,8,,,,1711662836131923529,65d587bdbb77499449d5e178,,,,,6605dfbcc27ea23285653aba,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7c01b35cda2746f5e34,6,5,6,drruldluudd,drur,rlddruu,drruld,r,rlddruudrrulldluudru,rd,drluurddurrdll,drurrdlldluuudrud,rdr,drluurdrrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,7,107.16,143.89,252.34,503.39,116,,8,6,6,7,17116625320263780,5f4fef64fd3fc113300fbb44,3,4,4,14,6605e5bf1dea4b0f80b7ac93,7,65f423754adf51958397327d,rlddruudrrulldluud,drluurddurrdll,drl,drruldluudddr,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,5,5,6,5,2,3,3,2,3,4,3,4
6605e7cb1b35cda2746f5e36,2,2,2,drurrdlldluuudru,drurrdlldluuudrul,rrdldluuud,rdrrulldluuddr,drurrdlldluuudru,rlddruudrrulluddluurdl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,7,168.32,170.10,273.30,611.72,246,,8,2,2,2,1711662451753674316,65bfaad1cc987a92e1031433,3,3,4,38,6605e562f4f877e3d98e88b6,7,65f423754adf51958397327d,rrdldluuu,r,r,r,r,r,r,r,r,r,r,r,r,r,drurrdlldluuudrul,rrdldluuudrrd,drlurrldrul,rdrrulldluu,,,,,,,,,,,,,,,2,2,3,3,3,3,6,6,6,2,3,3,3,3
6605e7d01b35cda2746f5e37,7,7,7,dr,r,drurrdlldluuu,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,34.98,17,,8,,,,1711662222047161991,616f0b4cde85d60d1d2cb938,,,,,6605e481dff22ab59331a781,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7dd1b35cda2746f5e38,7,2,3,rlddrur,dr,dru,rldr,rldr,drruldluurdrd,rrdldluuurdrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,7,131.81,121.33,12.74,265.88,163,,8,,,,1711661917284689385,5a3249cf4f278f00012859a9,4,4,4,,6605e35596e9d38e42154279,7,65f423754adf51958397327d,rlddruudrrulldluudru,drruldluurdrr,rlddruuu,drr,rlddruu,rlddruu,rlddruuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e7fa1b35cda2746f5e43,3,3,3,druudrrdlldluu,druluurddrr,druluurddrr,druluurd,drr,rlddruudrrulld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,3,180.35,151.72,235.34,567.41,258,,8,5,5,5,1711661924950240767,60ff13bf692c2c24bfe600fd,3,3,3,37,6605e35ab868c4c9e31479ae,3,65f423754adf51958397327d,rlddruur,ddr,rlddruuluurd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,5,5,5,4,4,3,3,3,3,3
6605e81f1b35cda2746f5e54,6,5,5,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,2.06,1,,8,,,,1711662931696868512,63d837ea31c724120707fc22,,,,,6605e74746875175bd00d29f,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e87f1b35cda2746f5e73,6,6,6,rr,drurrdlldluruulu,drurrdlluluurddrd,drurrdlldluuudr,r,drurrdlluluurddl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,6,28.47,150.43,11.87,190.77,97,,8,,,,1711662200212480029,65cb897841f626287ba0d821,2,2,3,,6605e46f736730bb1b315d0c,6,65f423754adf51958397327d,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e88b1b35cda2746f5e77,5,7,6,drruldluu,drurrdlldluuud,drru,druudrrdl,drurrdlldluuu,drurrdlluu,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,100.95,62,,8,,,,1711662744276549927,5e7d09e7f0a5a00c4a1ccf96,,,,,6605e654d82d2f6f8e6b1eba,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8911b35cda2746f5e78,1,5,5,drr,rd,rlddruudrrulldluu,rlddruudrrulldluud,dr,rlddruudrrull,rd,rlddruur,rlddru,drlurr,rlddrur,drruldluurddr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,7,148.14,130.29,13.02,291.45,158,,8,,,,1711662780308589266,5ed03062ab3ebc103e60edea,3,4,5,,6605e6b17e4295cb54f3d0cf,7,65f423754adf51958397327d,rlddruul,rlddruudrrulldluu,rlddruur,rdld,rd,rrdldluuudrrd,rldrl,rlddruudrrulld,rd,rlddruur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8b61b35cda2746f5e8c,2,5,5,drruldluurdrr,rl,rdrrulldluu,rdrrulldluu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,5,122.84,152.44,246.25,521.53,213,0,8,6,5,5,1711662726897400711,63654cdedbe6471bd17d9850,3,3,3,,6605e4e4b36af9e201735734,4,65f423754adf51958397327d,rlddruudrrulldluudru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,6,5,6,5,3,3,6,3,3,3,1
6605e8c71b35cda2746f5e92,7,6,6,dru,dr,drluurdr,drruldluudrdru,rduluurd,rdrrulldluuddrr,druul,rdrrulldluudrrdl,dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,19,6,66.30,151.10,273.69,491.09,120,0,8,7,7,,1711662714708354127,607fe1df924739a885d805fb,5,5,5,,6605e04315d81ba3ec75b00d,7,65f423754adf51958397327d,rdurlul,drurrdlullddrurul,drurrdluld,drurrdlluluurd,drurrdlldluuu,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,3,6,6,5,3,5,5,5,5,5,5
6605e8dc1b35cda2746f5e9c,2,4,5,drr,rlddrurru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,158.89,122.59,35.71,317.20,240,,8,,,,1711662535361504179,63f93660b863689518fb98d8,4,5,5,,6605e5b4a5cead0afc0748b8,6,65f423754adf51958397327d,rd,drurrdlldluuud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8cd1b35cda2746f5e97,5,6,5,rlddru,drlu,rlddruudrrulldluud,rlddrul,drluurddrlld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,18,6,97.61,129.04,269.67,496.33,153,0,8,6,6,6,1711662729952410644,60402fec7ef10821fb6ac967,3,3,4,,6605e67e268ac4288de5a9b3,6,65f423754adf51958397327d,rlddruudrrulldluu,drurrdlluluurddrd,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,5,4,5,1,3,3,4,5
6605e8ed1b35cda2746f5ea2,2,4,3,dr,rdrrulldluurdd,drurrdlldluuudrul,drruldluurdrr,drruldluur,dru,rrdldluuurddr,rrdldluuurdrd,rrdldluuurdrdr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,6,126.88,134.25,9.43,270.55,149,,8,,,,1711661799808827412,657321b58a2c0bd3704727d5,1,2,2,,6605e2dda8876c1d1907598b,6,65f423754adf51958397327d,drruldluurdr,druudrrdlldluuu,rdrrulldluurddl,drurrdlldluruuddluur,rd,rd,rd,rlddruur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e8f61b35cda2746f5ea5,3,5,5,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,0.97,1,,8,,,,1711662449603215043,647e208b034b5ab3a4c837a8,,,,,6605e52f9db01f238ddf471f,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e9091b35cda2746f5eab,5,5,6,rr,druu,dru,drlur,rd,drluurd,rrd,dr,drudr,drurrdlluluurdldrddluuurddrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,null,null,null,67.49,29,,8,,,,1711662930067962109,63f6ad3b6678834c702ed506,,,,,6605e742c1518b46ba35a374,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e9221b35cda2746f5eb2,6,6,6,rldrl,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,82.82,63,,8,,,,171166230638130833,5b5df59dd113f600012de8e9,,,,,6605e49499e2c77aa09297a4,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e92e1b35cda2746f5eb4,4,4,4,drurrdlldluuudrudd,drruldluurdrr,drurrdlldluuudrudl,rrd,rlddruudrrulldluudrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,,6,151.59,137.85,236.80,526.24,197,,8,5,5,5,1711662727000652689,56ec9fa4f9ffc4000ac1941b,3,2,3,15,6605e58ef3fc7d0eccbc2a57,6,65f423754adf51958397327d,rdrrulldluurd,rldrrl,rd,rldrr,drruldluu,drlurr,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,3,3,5,5,5,2,3,3,3,5
6605e93f1b35cda2746f5eb7,2,2,2,druluurddrrd,drurrdlldluuudrd,drurrdlluluurddr,drurrdlluluurddrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,18,7,123.52,123.13,232.22,478.87,176,0,8,3,3,3,171166223815246539,5de7283098e7956ab99b23e0,2,1,2,,6605e49346875175bd00d207,7,65f423754adf51958397327d,dr,rlddruudrrulldluu,rd,rlddruuuddrrulldluu,rlddruur,druudrrdlldluuu,rdrrulldluu,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,3,5,4,4,5,5,2,2,2,3
6605e95b1b35cda2746f5ebf,7,7,7,rrdldluuu,dr,drurrdlluluurdldrddluuudrdrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,50.56,24,,8,,,,1711663017772527980,6290348d34fa735379392d3f,,,,,6605e7a244faf825d2babbca,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e9841b35cda2746f5ecd,5,5,5,druu,rd,drurrdlluluurdldrdrrull,drurrdlldluuudr,drrululdr,druu,drurrdlluluurdldrddluuurddrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,null,null,null,127.75,68,,8,,,,1711663234259704141,64e0f16e68a0c490096bae65,,,,,6605e8327e4ee2418f154185,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605e9951b35cda2746f5ed1,2,5,4,u,drr,rldd,rrdldluuudrrdr,drurrdlldl,u,r,drruldluudrrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,,6,131.47,127.02,383.31,641.79,179,,8,6,6,6,1711662520257533148,65fa14080b0a6b8bbaf10a97,3,2,4,15,6605e560ad322d8bf947ba35,6,65f423754adf51958397327d,rdrrulldluud,drluurddurrd,dr,rd,drruldluud,drr,rldrrlur,rd,druu,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,6,3,6,6,6,6,1,4,4,4,7
6605e9681b35cda2746f5ec3,1,1,2,r,dr,rdld,r,drurr,drurrdlldluuud,r,drurrdlluluurddr,drurrdl,r,dr,rlddrur,rr,drrul,rlddr,rlddru,drurrdlldluuudrul,rlddruudrrulldluudrul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,21,6,123.05,126.05,229.61,478.71,128,0,8,2,2,2,1711663030733531712,5b1200ffd282ff00015c0154,2,3,4,,6605e7ae96e9d38e42154380,7,65f423754adf51958397327d,rr,rlddruudrrul,rrd,drrulr,drr,rd,dr,rlddruudrrulluddluud,drurrdlldluuudru,rd,rrlldrrldl,drurrdlldluuu,,,,,,,,,,,,,,,,,,,,,2,3,2,4,2,3,5,5,5,1,2,3,3,4
6605e97f1b35cda2746f5eca,4,4,4,r,drur,drlur,drlur,drurrdlluluurddlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,20,5,129.45,149.80,232.15,511.40,184,0,8,2,2,2,1711662177954822068,65cc2d3922d9d93de62d5b8f,3,3,3,,6605e455950316db1de54573,5,65f423754adf51958397327d,drurrdlullddruruldluudr,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,7,7,6,5,3,2,2,1
6605e99e1b35cda2746f5ed5,7,7,7,rd,rlddrul,rdrr,r,rlddruu,rlddrul,rd,rlddruudrrulldluud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,18,6,153.62,171.86,270.35,595.83,225,0,8,7,7,,171166269791330789,63e40d7b1a88578e3c993478,3,4,5,,6605e645433dc6ecc80f0d97,6,65f423754adf51958397327d,rlddruu,rd,rldr,druluurddr,drurrdlldluuud,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,4,5,1,5,5,6,1,3,3,4,5
6605e9b81b35cda2746f5ee2,5,7,6,drurrdlluluurdldrddluuuddrrrulldlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,null,null,null,57.83,38,,8,,,,1711662662237311636,633aee1532fb01f8b3146a73,,,,,6605e63e7dd95b7df5b0459d,,65f423754adf51958397327d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
